2167,2290,7431,81823,5237,58914,3865,135276,67,66
2120,808,22753,432855,2449,23867,7467,132718,64,60
1648,1483,7752,149646,5838,103925,5013,85383,63,54
8396,6642,99062,1436566,16748,33761,33362,389085,83,61
447,543,2415,92422,1221,19209,2824,29419,83,63
901,495,4344,130093,1380,6075,4549,14597,100,64
3556,581,22380,523283,12644,73384,4270,147016,100,60
1872,728,31943,777744,5369,46429,1804,74538,100,67
1331,1108,26058,594448,3387,27074,1561,90537,100,66
1171,1143,10904,525367,4035,111723,2311,122368,93,70
5167,6020,86130,569406,13867,242655,11632,381240,80,74
685,2115,15222,361392,3037,59718,1478,162865,64,67
341,176,3022,183796,659,9960,981,21963,61,67
5258,2041,31959,450298,24513,307439,19077,450578,69,66
823,760,7321,815618,1349,23422,2815,85203,61,61
3756,6757,123973,1008754,8410,273081,10528,598818,56,63
1230,2397,38420,1470051,7984,249867,6846,146301,56,70
2072,2918,8050,156871,18287,486962,4810,149317,56,87
3706,4889,40655,1501334,8418,187102,4879,355824,64,87
2132,3396,24543,1121827,9587,152356,9351,471588,63,77
147,154,1845,140018,637,22432,717,6751,67,83
872,1020,3783,406097,3519,18784,6491,102564,67,66
1288,3014,5274,471509,5196,372167,4004,202914,47,67
1107,1662,12478,338270,1039,35413,2220,82995,40,66
264,324,3440,171415,683,9653,863,7177,53,75
82,240,526,135560,308,14851,498,20847,44,80
1157,1762,6063,442948,3700,40622,5323,129198,57,69
2702,3105,17206,143060,17764,529859,9282,69834,77,84
2097,5533,4521,276611,6671,161556,5646,451031,57,77
3727,5480,18233,342441,8622,109670,7156,533751,64,67
3028,6224,15928,716263,6959,143496,12673,677334,51,64
4295,3934,3593,1378844,8088,138048,5837,355184,41,48
803,1398,13843,763620,1660,16692,2413,224038,34,41
1660,4457,87250,1529497,7417,59289,15605,282131,37,47
2337,5561,22829,514591,5963,233376,11272,248046,34,53
2196,3402,21816,887945,5284,123629,2565,336804,43,61
1066,3981,6010,332176,3587,230454,2269,339024,27,63
2696,4204,6272,312103,8143,257605,4863,259500,35,70
2125,6761,35913,1304509,4904,77386,3058,228005,40,66
2662,11432,7609,1224364,13180,172335,17907,326702,51,67
393,682,1335,102432,2943,67898,2589,63505,67,69
485,1521,12023,101578,1758,28942,384,64870,53,69
2335,4104,12600,655213,8741,40414,2892,346397,53,51
2175,3300,49729,1696334,4205,44547,3266,349878,56,48
215,1052,4861,202050,1503,40223,243,53784,57,54
846,1027,3612,255114,1253,80492,430,28565,51,64
229,580,3500,1285929,892,8279,1982,143415,29,61
798,3670,19001,1978317,2882,129840,6211,210175,27,66
1771,1869,14147,659819,3971,104471,6551,459315,16,60
1654,4225,36006,777727,10303,263122,2114,118683,53,74
1947,4076,34301,493200,5863,52807,5384,496961,61,64
1234,3337,9499,501626,2836,206198,3846,393923,37,61
2295,5826,57111,1322197,4524,26998,21047,229980,27,50
122,509,1978,656018,533,831,909,7304,51,50
598,1617,16369,531415,1321,20980,4903,42030,60,60
1105,848,3607,306184,4235,21451,3384,104574,90,54
57,267,533,109858,199,3330,497,6501,91,50
220,780,2456,101376,1197,11635,1392,54836,41,48
682,997,5060,143437,965,6110,2421,108538,26,43
1020,4987,13369,2165473,2540,17733,2894,632180,21,34
2264,3242,5215,768590,9428,107573,5980,248387,37,29
340,369,2179,233463,831,15994,941,46006,30,34
2581,1177,30188,1455374,6544,46038,6864,175458,47,43
828,1998,7921,2425856,2126,58615,1199,281363,56,53
1425,1212,16663,806281,6075,26913,9059,123620,60,51
274,650,1470,144625,281,838,381,107700,41,34
1361,4593,13136,2161272,7241,52819,6045,204820,43,30
1983,3382,11330,1115804,1651,24558,1143,260695,41,26
773,3108,18951,2138761,1773,6578,1836,105221,27,24
571,2550,4402,450175,1133,27498,3112,181293,37,38
402,680,865,40911,170,448,234,86116,7,20
1147,1880,9706,400319,2633,37712,7264,213697,17,23
149,459,1417,113054,279,12329,648,41990,8,26
965,2928,14541,1122992,3046,16693,3686,343099,16,21
1244,2548,10095,831946,2605,71129,4241,155277,38,44
387,1635,1030,638466,1414,19393,1677,102888,38,44
376,645,1396,167475,314,4038,774,89640,34,34
635,2164,620,924620,897,17840,1232,83621,35,38
449,1015,1176,327952,1408,50975,1869,111689,30,38
524,2683,3779,195376,5445,4430,1471,668604,27,20
1239,10756,15818,550775,5993,38409,4094,606467,40,21
261,407,867,198736,351,3914,455,24787,41,21
438,1818,4788,278338,1997,7663,3796,53671,56,16
289,3457,4124,354844,1106,1553,598,136120,56,23
670,2979,10313,438410,2108,6443,2202,60456,74,30
526,3126,2861,232738,1240,1196,1611,142824,69,17
693,2257,2745,361849,600,4278,541,25997,63,20
642,3466,5732,1152201,3248,23889,1508,112368,75,30
526,3112,2329,781518,1769,8834,1367,92041,67,26
557,2492,6140,1616740,1090,12875,904,37813,80,44
2548,18660,16831,3454117,7212,35611,7446,101922,64,37
