8835,3316,80444,1606767,19915,126220,28466,321109,0,0
1939,1290,23125,431532,16763,25855,30224,83487,0,0
4002,2326,21250,979942,10325,15807,18204,134890,0,0
16559,16076,118755,636730,42815,106401,31562,1152244,30,30
4850,2253,8086,309417,27006,18319,23807,103614,40,4
8076,1894,22066,251526,11993,46087,44131,71134,47,17
2988,3200,12515,35978,16135,13419,12507,22254,100,77
1668,1583,3719,182706,1715,5545,1862,21068,78,91
2829,729,3928,179461,13130,1042,9087,50386,81,43
4704,2610,31718,156520,9272,14233,27059,102214,57,38
1801,567,4607,188644,2303,1490,4709,7652,70,40
17635,8124,8614,11280,8422,4580,21639,33580,84,29
2498,755,3080,322061,3446,4773,4116,32235,70,47
859,2269,702,329042,6006,3917,10330,35484,83,27
10251,5165,11944,365494,16263,32526,99247,206053,69,13
3765,3338,27417,661326,15120,107761,23000,225174,51,27
6255,3721,75724,833676,36414,79394,31423,141938,54,47
16544,7298,54068,1094587,10344,46306,24366,17415,47,83
1835,1197,3730,164728,2455,545,4399,91609,35,74
7521,3877,8684,11249,2940,14100,5294,28528,38,74
5795,3602,11312,795734,11359,25736,13880,40924,43,44
6830,2534,9507,1285954,25687,6445,11409,155927,66,53
5782,2676,30777,101992,14470,32170,3085,48681,78,56
3566,618,2592,550155,3907,4693,14289,83845,67,38
5899,2610,31342,110445,13020,4364,17594,70160,66,35
3850,853,4918,1077527,5262,11668,3092,74972,53,43
14687,7131,132537,1970565,39894,815,58827,895318,35,23
2492,1427,12658,170524,27013,9953,21445,29325,63,38
7908,2479,30690,772894,6663,102270,36999,184115,40,44
773,605,6266,147290,1434,4669,7534,35758,30,47
1995,1022,3453,278450,5868,21251,6661,38785,41,61
4457,2977,93848,1557245,43110,53246,57688,190637,24,66
5504,8065,55475,819950,63865,78310,31528,234756,50,61
5419,5653,17463,290235,13941,14855,28032,16736,77,69
8714,7750,18706,1550708,25924,16005,85908,180511,80,54
5444,3257,22222,1966648,7536,15073,20170,82134,70,51
1970,1174,18422,830902,10187,28078,13166,125424,56,48
10249,4052,62365,2254744,19440,44673,45185,64674,44,53
2578,2097,4953,1935950,11062,65919,6023,261772,29,60
17900,4464,27463,181450,22207,72344,13666,302091,40,67
9615,3230,33189,1791105,56716,58457,51356,632438,35,48
15417,2692,66071,2299717,35259,39314,31151,101347,54,57
8798,4174,12697,1711782,8452,35728,34253,195244,38,41
6610,6848,59845,1579390,34421,3761,14284,386891,43,35
6806,2446,4739,34655,7496,4108,13929,22679,56,40
3820,3092,8626,345030,14353,2531,20748,23677,67,26
1805,2401,2889,5809,3205,5695,2929,5545,90,41
1907,626,1427,132909,2264,5308,4671,42004,83,41
