3832,3759,9264,10565,5685,31389,7373,9655,61,90
5295,1264,2085,4040,8545,3439,8376,29266,66,70
4693,1513,10054,5957,6810,16366,7447,8022,61,87
4652,2616,2728,3490,5054,4028,7123,16952,56,78
2391,3022,9646,15624,5651,9572,4717,11984,60,70
2371,1444,12069,15198,5390,1425,3535,22731,54,84
7882,4174,13936,42221,7401,23078,7835,9783,53,88
7027,1930,5090,4187,7741,7125,13535,10302,57,91
2817,3181,7638,4964,10554,15300,6270,12095,63,90
3770,1714,9249,3381,3287,9095,5339,8752,60,97
5094,2098,18999,15985,8265,3130,8501,9143,64,93
5312,2017,16071,15994,5345,7849,6280,4941,57,100
1198,1068,1613,2106,2806,771,1293,4277,60,94
3070,2088,14274,1641,14859,2820,3207,11191,74,90
3388,1817,3334,5619,3132,6578,5046,5433,70,88
3430,2271,13702,5871,12991,2016,5747,14937,78,78
1307,1906,9204,9384,4786,7816,6364,8330,74,90
8217,2451,16109,6505,11363,5173,8323,4589,70,94
2143,2370,7010,3093,5737,3215,8419,15429,70,87
4620,721,12462,14152,10221,5560,16829,11634,69,84
3192,2590,12614,9121,5579,18497,7198,5123,67,91
5119,3815,3125,4220,10623,13264,2815,13279,66,87
3220,4350,8001,3815,7441,9016,6132,22544,64,90
3410,2581,11474,235115,16379,25664,10232,49638,60,91
2656,3856,12860,12186,7108,4098,7999,6542,64,83
2857,2512,2755,9997,7810,11787,6575,7211,64,84
3779,1628,4405,16676,7772,11481,11341,20355,64,84
5387,2056,6889,7314,3707,10574,3236,13168,61,91
2987,3033,22497,23123,8149,2985,4560,15345,57,91
3543,1493,2960,3241,16461,14771,8248,18806,60,87
3478,2079,6563,4899,12870,4425,2287,24634,64,81
2142,2776,14340,4522,10803,20331,8274,7850,69,87
4197,2374,1686,9094,4922,18375,7641,16968,66,81
4767,4079,2255,7359,6592,13818,7910,18592,56,81
3026,3965,10116,6427,6117,10436,3578,7590,53,94
3516,4354,23430,24661,10904,23932,2852,9393,50,100
4238,2616,6425,2912,3557,21546,11003,9486,48,100
3555,2301,9479,35409,6553,8166,4274,56541,41,97
2386,3879,5770,4091,10551,16999,5177,34875,40,90
4479,4069,10698,4353,9692,3144,13314,11419,44,70
3399,1430,6293,6097,6062,15756,7441,17971,50,64
1065,603,2981,64225,2896,5131,2278,13813,54,70
5578,666,24356,1639681,9441,96183,14630,452385,34,64
6607,1585,24431,1403487,9287,2137,21381,150491,16,53
5547,3355,6862,8624,9353,5421,9771,31030,20,43
3577,4271,5316,11462,9866,16564,17535,18494,26,43
2427,1647,4118,11484,7177,4306,9841,36708,47,40
1847,373,3894,11782,2737,915,2563,2950,61,53
4091,5706,1443,59686,7738,11036,9995,19428,63,57
1039,537,5053,17250,1415,1691,5560,6839,54,57
4864,2526,10124,16460,9862,3320,10006,19810,60,66
3427,1758,9479,15030,5395,2610,9776,25334,51,60
2913,3482,11560,7895,9406,10602,6502,17671,51,66
2782,3952,7107,4078,12697,5432,13468,10212,66,63
5320,3999,6502,4770,15120,11752,2612,8376,70,69
4709,1830,17546,5115,6086,11805,4845,25001,69,81
